izq, der
0.34113771027324175 , 0.33069886829103307
0.2083770557345872 , 0.2196178658022661
0.3412914677564515 , 0.2520125099558702
0.2542629243726145 , 0.2253038377445271
0.25468840287530964 , 0.30372752868412023
0.2788431545040637 , 0.2576604354054067
0.2786248196947859 , 0.26933274181483674
0.2742426093026914 , 0.25763122038881225
0.2082509795967321 , 0.20916145063136773
0.27162054008894376 , 0.29644354520092037
0.30837814696704086 , 0.33089209860977303
0.2949842838343184 , 0.28777005400933964
0.300069709929996 , 0.3064422801505104
0.2837344098346429 , 0.32574279176623305
0.2649593473004914 , 0.21791810476408946
0.30481406212733175 , 0.29825567615759857
0.31678200260012146 , 0.28739369914825463
0.3122471947758632 , 0.29583157014674455
0.32434974844771963 , 0.27154951060722776
0.2873966297518639 , 0.23850040041837894
0.26974851712810466 , 0.3669591797397595
0.2650291344818636 , 0.2637058566431693
0.30626932268183427 , 0.3008755417503215
0.25160673504822145 , 0.24535654492486605
0.28625757579599775 , 0.27264648316266893
0.27184101117792764 , 0.3115208590678659
0.32774083404232035 , 0.29077140986267047
0.25487035616136816 , 0.28499491225118484
0.31356834072781 , 0.3071118724819776
0.2357662184651503 , 0.28540501308758714
0.2259220901776173 , 0.30256464638437564
0.2138738229389907 , 0.261853769819887
0.23830497780388488 , 0.35720371770171305
0.20391277994452423 , 0.28843257435679587
0.2580657079020641 , 0.26506306418895603
0.2932968382271202 , 0.3140585291183351
0.2691184170619979 , 0.29725685717661876
0.2893194191692707 , 0.2673944362779424
0.33481541160855577 , 0.27987166065901575
0.2608208987956129 , 0.31382962842303774
0.17966155172090442 , 0.32316244259665616
0.29322552707831556 , 0.34256449733791994
0.322812586457618 , 0.275923826241694
0.23042487289741626 , 0.29053092458534235
0.219649995135177 , 0.22760043765544458
0.29146187341896357 , 0.1846591071301601
0.2626093183953424 , 0.24852838204706676
0.3400856335253172 , 0.27644531165959474
0.24910468049510973 , 0.32083262275414515
0.2562213200557279 , 0.2631502843790158
0.23449405223331596 , 0.2785314510412909
0.3201380078332655 , 0.28694257523922145
0.33500330407409207 , 0.29015134364541384
0.2514033974273207 , 0.31726593865937336
0.24801932533773335 , 0.2875961376553794
0.28647039073026664 , 0.30581663739931686
0.213021589158969 , 0.2503400452897345
0.29656415460329005 , 0.24742918646343695
0.23263161443529276 , 0.2715178283448266
0.2889573379667553 , 0.28029212131317505
0.272441444128822 , 0.25672710799378884
0.2830290290710672 , 0.24479415433517893
0.29837745549417377 , 0.27646561209532977
0.2615675961843733 , 0.2441231264600213
0.28144272294296196 , 0.2658506084129009
0.25858308262720153 , 0.2761631361836983
0.24728796044514217 , 0.2506793072075687
0.26503338570020374 , 0.31665955330973955
0.2685580544077653 , 0.31526772120715923
0.31321778806717065 , 0.32490509187668465
0.27360033087797475 , 0.29774101915913137
0.27588020914317063 , 0.3298087410299365
0.22706397346378424 , 0.25985112209672817
0.24520950535355074 , 0.21012520815222147
0.28043811197886126 , 0.25207318977119053
0.2429304834004069 , 0.23529455194318655
0.29562708230277035 , 0.3187657596998243
0.19824961449334727 , 0.2557314019365276
0.29251356860410765 , 0.26062105383483464
0.2691562828283766 , 0.2774634114126008
0.2648955439243431 , 0.29760945463096483
0.26171169808035527 , 0.2814678007285842
0.32545376585882907 , 0.2694801676458944
0.2941520294239204 , 0.3078457733932451
0.2927547471344282 , 0.3273887369283373
0.2992496431247365 , 0.28361126811756493
0.2118476772576836 , 0.3124562814152043
0.21912926940126212 , 0.35514680137850674
0.2653396697425644 , 0.3100652925869505
0.28477444909601646 , 0.2414146465102951
0.24163295845675856 , 0.20231897816331373
0.28150551349188824 , 0.2776960817552071
0.26812699584291994 , 0.30413397769964645
0.23077869383172436 , 0.24021245501296534
0.24755694653891247 , 0.2905893822855746
0.3327996171893871 , 0.2983753623758341
0.23513028774025638 , 0.31731902007899365
0.2353865867456198 , 0.22929744106288352
0.26819038057977423 , 0.25137040757151485
0.2646747579878591 , 0.30874437744761424
0.26805199133738833 , 0.2729699137191403
0.3120796538616071 , 0.2713149980208615
0.2926494016347613 , 0.31417959301225923
0.2890210905414132 , 0.2772306365354741
0.30786594449711147 , 0.30520745501380636
0.2596308888089431 , 0.2623193972777743
0.27723589281326805 , 0.27322380062588747
0.2807052621390329 , 0.22590210199307253
0.30639535003598267 , 0.29549711950029217
0.21445166501353716 , 0.3361138643433853
0.24979412875796725 , 0.28481196601367104
0.27359613338001376 , 0.3287331887241169
0.19578721525049075 , 0.30952951698186587
0.2855350201923146 , 0.29091983762259516
0.3222618427984708 , 0.2692811945433023
0.21129665782316978 , 0.2770745877451816
0.26520669990059187 , 0.36650611285266316
0.302506580445341 , 0.25687492302527254
0.2218094856239358 , 0.3063959967224127
0.3059488901359591 , 0.2520370545782275
0.27979455637233025 , 0.2903294561327342
0.25120588006753847 , 0.9525928919678235
0.39458304260218724 , 0.285598637129789
0.2855904608247686 , 0.9167454659909046
0.21758864869580147 , 0.28744593410371067
0.23828453984934814 , 0.26145012541833473
0.30050530808118014 , 0.8458534996111008
0.32739003054161464 , 0.28703595898789575
0.18115479345618682 , 0.25302860636383445
0.28873007580361 , 0.22124104524480578
0.25566055128275844 , 0.342170126485456
0.2603188772783337 , 0.8210816942375122
0.30943150397706354 , 0.273779335146712
0.2963864479058116 , 0.2639526626261186
0.30912788251540263 , 0.28251078198590335
0.23315199838223796 , 0.35384948610657413
0.23310359882149934 , 0.2867995798977936
0.2773313393236832 , 0.8533187092114201
0.2276865088503858 , 0.27376972234450886
0.30988859637306343 , 0.3509180513437496
0.3234102986674122 , 0.2566632641554517
0.29195501555388836 , 0.22445957216207468
0.28683085032221695 , 0.23273049188346748
0.2493778263963316 , 0.2489598366169944
0.25316493577405164 , 0.25803050901958774
0.3167805863807865 , 0.8949413994254583
0.28086056944946064 , 0.27683666249794747
0.24472014877434092 , 0.31268997790237835
0.301881593959328 , 0.30093708103996714
0.2723304049662484 , 0.24724734051462674
0.32698891625941734 , 0.27496357453412795
0.2848383756744952 , 0.30004555484083867
0.33513022997679887 , 0.2831572946809212
0.28844232373200396 , 0.24083267297578906
0.323852424155654 , 0.8060103677381836
0.31071922899598836 , 0.2408320346291584
0.2744334030637841 , 0.25420866597146113
0.34879732191069635 , 0.33564613991901426
0.32366532379725677 , 0.3290895913873947
0.312052834561826 , 0.23366187596262764
0.2716597391074976 , 0.24908317601535765
0.33008728585592156 , 0.257957347028721
0.27737182945491157 , 0.2996516591575564
0.2817691796996868 , 0.35921411377671475
0.23184352862180616 , 0.21342252181950205
0.23642030528623456 , 0.26781376644344734
0.2834127014901874 , 0.2580775680970666
0.332192185405715 , 0.24178623645340994
0.2276539199278829 , 0.3250034667913694
0.2670585560946559 , 0.9363955764905166
0.3076123357234779 , 0.2583242244431586
0.24982079862909473 , 0.3029158366132725
0.1979812280292695 , 0.21267184350710167
0.33421997342413373 , 0.28963190570202674
0.2988251217920621 , 0.30092377523651626
0.25787825104127393 , 0.2650810833853631
0.20574469477593157 , 0.2951557202539704
0.2393861082532033 , 0.2762888373920774
0.32095483358830434 , 0.24807683481117002
0.25008696288217136 , 0.2481973603481407
0.2795748424523165 , 0.2905786147437263
0.3202845297029132 , 0.3159997302142768
0.2771626318465465 , 0.2584870095621973
0.27234041026731576 , 0.25791758756250516
0.2768490405528106 , 0.2701470783524134
0.2612826274579531 , 0.23810789114193634
0.27995727574577206 , 0.30474259621773225
0.26779460105142117 , 0.2817634564723973
0.2397996293181718 , 0.23839282656953098
0.19068719743106874 , 0.2782362816644655
0.29357122730729474 , 0.34705775397022237
0.31322369051937005 , 0.23501690981848272
0.2131967421843157 , 0.29189311854646144
0.2447687005892583 , 0.9151830013819165
0.23962332773479314 , 0.26704200182889526
0.29188449177337616 , 0.23468532805886272
0.2520770745739942 , 0.2473547839225809
0.34982593108116317 , 0.26110564744739306
0.26998970418707613 , 0.27946983971140676
0.284198320172885 , 0.20887098154660652
0.2607823273533017 , 0.23456564386773937
0.2859264763742314 , 0.30977927330990845
0.24384948409993035 , 0.30361587336345236
0.24940596741241322 , 0.28349094111244205
0.24153695361687835 , 0.22293924609043048
0.27682650637464656 , 0.26030266762042065
0.27245247512881604 , 0.2723904864140908
0.34377446569700176 , 0.2555739850996537
0.21884137062677586 , 0.2696931652853636
0.28870895012738684 , 0.29259980769756927
0.277362184511409 , 0.2738899011973108
0.2982927337819654 , 0.2668751874138744
0.24555144721121228 , 0.25107832109638606
0.2356858775470222 , 0.2510591494968678
0.2935325179941024 , 0.2843989074704072
0.26356731397713556 , 0.3159439654391508
0.2535812823119855 , 0.25534782703025194
0.27543654967721115 , 0.266841758414044
0.2911021361930402 , 0.2965455619802089
0.21038883329491379 , 0.2545678075362286
0.3134244454279639 , 0.3377982405123783
0.2743232597108706 , 0.34032713245354124
0.255748442251375 , 0.27339983217849484
0.29903676980984084 , 0.2436841831476331
0.2509159989610293 , 0.2627251081916677
0.29498583691120167 , 0.29652424557583007
0.3000553379082061 , 0.25394132380010587
0.24971711018590087 , 0.251642404795623
0.33960263639740196 , 0.3133975730978106
0.3070060622677405 , 0.32503949666854176
0.2768862598109613 , 0.2848631013053803
0.22626143440849483 , 0.30502838091578677
0.336720463898021 , 0.2857210854488297
0.254793599614078 , 0.29331407163938117
0.25291383046501614 , 0.3110201961678931
0.3295830256017761 , 0.2330342992146928
0.24569646560278813 , 0.27600270830782253
0.22375499971460988 , 0.2845974542982899
0.27682698872374467 , 0.3068633458586561
0.26771227091948857 , 0.2799399721229062
0.3072849657237636 , 0.2832611492855421
0.2915737217130757 , 0.25669168636271655
0.30386786019878614 , 0.7929997980771748
0.2197737221115053 , 0.29446426543202414
0.28180360299015256 , 0.26954877355951173
0.2292402566576764 , 0.2849158052304234
0.26718075087383153 , 0.24721086738668105
0.24694608824366823 , 0.273185902723664
0.2986275149360293 , 0.22978052836562657
0.292414017020139 , 0.26030047728999806
0.3047933563915782 , 0.24041621778818864
0.35869006349164 , 0.28700259073488676
0.333725165231739 , 0.3110914363848148
0.23860296678271667 , 0.34813779598088945
0.21539899284192074 , 0.26416388209888003
0.27963499440066536 , 0.22211951002971403
0.18271823529353085 , 0.20447477034979133
0.2779238250454626 , 0.8334743402316116
0.26545417460699 , 0.22639308761765742
0.3025812640786653 , 0.29341267403412064
0.2548048186638054 , 0.30905470588778045
0.297719725059226 , 0.30043485778575973
0.33627809454341623 , 0.26517972616825536
0.2267897837564225 , 0.3084363977072435
0.2836295838626638 , 0.2374520124277746
0.3085096925807564 , 0.2823751376819326
0.2832139830964388 , 0.28344600128590697
0.23594791883557895 , 0.2831446524631657
0.2412192668287969 , 0.23358548656551328
0.2463555491827421 , 0.35677203297520255
0.2981178036642643 , 0.29031551891415863
0.245912683243715 , 0.2526997351034522
0.27933253749770476 , 0.2773698383732805
0.3061933962249282 , 0.3180562576752981
0.24431069267778832 , 0.2626416783822166
0.27105296248996685 , 0.9359071761597701
0.26632328554208085 , 0.2501023600392363
0.24640389071704116 , 0.2944364078659983
0.2727383330233403 , 0.28588241397462594
0.33233083393703555 , 0.2963819539708965
0.3242927687997087 , 0.2788291429261225
0.2913747854948785 , 0.27992266026812124
0.3041078847856249 , 0.2702818535216259
0.29690366635544224 , 0.2826311435734413
0.29483495020723616 , 0.2565139488617987
0.21053549239463543 , 0.2789893228300156
0.3370207922073996 , 0.27009296245854414
0.2445101920393488 , 0.15985617982346367
0.3145272954822629 , 0.2408960790482462
0.27732697633285913 , 0.2869334439016126
0.24021244323250496 , 0.21423378082608124
0.25623350784399007 , 0.2250353924903212
0.20414495370274793 , 0.3031580093294458
0.3227006378053 , 0.3196718219798042
0.26534718829782894 , 0.31866700577509094
0.24349391035888784 , 0.8319835818919422
0.24060021562635991 , 0.25937349131708376
0.2730342892172927 , 0.27731143488251264
0.2968375703874736 , 0.2430280776539043
0.3095117097985157 , 0.3164219816915004
0.27667234962023585 , 0.2468324588746762
0.2838897138041584 , 0.26751844474406433
0.23508188734615004 , 0.2351390327126276
0.2397344807173787 , 0.2203752759821098
0.26761034860063576 , 0.19196697578572292
0.2561192227398791 , 0.25013154535801746
0.25099129693982397 , 0.8688756381216698
0.25797688030365734 , 0.32863134124964316
0.2621646232465332 , 0.35631478647094517
0.29165823343969594 , 0.23403598985391655
0.29762100779196693 , 0.2935182444527681
0.30295199744487183 , 0.2667085255482448
0.22833865016832722 , 0.2921062100258865
0.3009978497991542 , 0.33187811356374014
0.25751454700055104 , 0.8942910722721278
0.30075100132754495 , 0.28779135412144347
0.28899576086511497 , 0.2966967028164207
0.3373712975736733 , 0.2809096720302724
0.21051185623734828 , 0.2639317152627743
0.27280877907261686 , 0.25834981054952677
0.3063863739881039 , 0.2825619748739023
0.3546584529686205 , 0.8500875455756064
0.30180635762195923 , 0.27433534473249904
0.2789827287753542 , 0.21413583456409713
0.2830996570845739 , 0.25768417509485697
0.2213120685210432 , 0.2645008875788412
0.2597868910252193 , 0.3360809744310314
0.30154267394378403 , 0.2635034299823439
0.3061029894726567 , 0.8496743444305517
0.2701779866604752 , 0.27892994681791283
0.27251852994500014 , 0.2521865495592002
0.24346325161334834 , 0.3172456169132114
0.28646677402098814 , 0.9070892732905279
0.26354920052883135 , 0.278863910184737
0.29459340306628007 , 0.26774796365881953
0.2904667985300895 , 0.30933378335430833
0.2540763324209285 , 0.2608486314767931
0.31365435376486545 , 0.23831350474218757
0.2946075101548014 , 0.9004280521759933
0.32880485059506553 , 0.2894802289623474
0.3744114367715811 , 0.24771635772712963
0.3368399246902454 , 0.3309121867832131
0.31366859647435935 , 0.22305612219241294
0.3411942993309349 , 0.8758197644752432
0.34568950347049476 , 0.25165114561419677
0.23461459191178627 , 0.21178358059433516
0.3474256887087192 , 0.2893042745158867
0.27617094369672823 , 0.8625908093528495
0.27419963358143135 , 0.3109898900251696
0.2624724389498008 , 0.31292773818512076
0.31808021969441097 , 0.27557099587147144
0.23988130771789662 , 0.2888423462133908
0.20637104245821017 , 0.2735821121866075
0.263997977932857 , 0.26142650335496265
0.31403739389681906 , 0.2500943577553572
0.2053389274378867 , 0.2797818383035681
0.2649351064408269 , 0.27882603030031217
0.34847478455653663 , 0.30566861027428077
0.23997123695856176 , 0.22366454780672002
0.2604250508649344 , 0.2596951848422192
0.2581696436495199 , 0.24246920529807578
0.2960770198737551 , 0.3409314387380016
0.2757375169162338 , 0.25142612059540204
0.3193518171582959 , 0.8665611302558195
0.30719119721184407 , 0.2198746207535085
0.30671517262261405 , 0.22195094929739634
0.21051681481347123 , 0.295946555268287
0.3022216334133293 , 0.8694490039056835
0.23374410825348294 , 0.2419311155728747
0.20716376059193506 , 0.28638760816032
0.2902064327018074 , 0.8059497308728232
0.30404746364985674 , 0.27722695634407296
0.29432551230707293 , 0.9339223327549352
0.2730590106453047 , 0.2944926946919857
0.2513956909399116 , 0.8445920337806161
0.2611776663186966 , 0.8101882237078835
0.2868506475476652 , 0.21548175368494193
0.26676952031051243 , 0.9050557794415192
0.22451058086667333 , 0.886170836986388
0.28065815346549067 , 0.8788112257749957
0.30858968905580986 , 0.8728422046321417
0.35284231659689236 , 0.9264755539840532
0.28029051358366797 , 0.33389569619353754
0.2997259112750223 , 0.8884846186731837
0.2672958159877313 , 0.8450102973142622
0.26489098259935917 , 0.863642414049794
0.2769603871201732 , 0.19744658207210228
0.26921912862957253 , 0.898900780217687
0.24419208225428868 , 0.8342551019154019
0.2765084717189746 , 0.2743114538469965
0.2671899618711713 , 0.8522235779413753
0.35948238281394906 , 0.7919612549927318
0.23712419741485447 , 0.2900985983711402
0.2533751480423572 , 0.9269992356010524
0.2994823284400028 , 0.32300522660361647
0.25292494701213686 , 0.8201171018103232
0.3529608396001686 , 0.23738730719763293
0.3379307302011116 , 0.9208821075718236
0.2627347211065463 , 0.8101610594561509
0.280493872159966 , 0.30497361742330364
0.27265787637540206 , 0.9212286538628548
0.1959940190989981 , 0.2838359547787003
0.3396502020273592 , 0.9284663644028648
0.30186572037422943 , 0.28469316179797977
0.285240340549809 , 0.37561098540134064
0.21337825330135884 , 0.8541122739631539
0.2676373977912224 , 0.2782536014412136
0.303158848184104 , 0.8936167820882317
0.3157070885339432 , 0.29274907339480866
0.2704885637219916 , 0.8929275906311304
0.355253079447208 , 0.2666974595504695
0.2728672305723403 , 0.34006799263939297
0.22267943153766545 , 0.9011076203880657
0.2787886492054634 , 0.22845841174045042
0.3213672820018795 , 0.3075712106238532
0.2752399551266011 , 0.3239284735644036
0.2445097008443091 , 0.8858749292720538
0.2729222555823929 , 0.24613482983823426
0.2661608889129694 , 0.3590057875014285
0.39811273292708144 , 0.251034445479317
0.24257199657838685 , 0.9603694067838814
0.2548538328445959 , 0.8783211372815843
0.20522298911998893 , 0.2826976666904233
0.2995936770385484 , 0.24692899802425855
0.283424399694667 , 0.2991227019558199
0.25590496230063203 , 0.3016475209746525
0.2874541791076401 , 0.9349399232013388
0.24721186385083468 , 0.2574873493505097
0.29268812020723783 , 0.2678995235293147
0.27585667258325774 , 0.34573168298470164
0.2687653768947972 , 0.26045479611188244
0.24177239786051313 , 0.9216663328664765
0.30301334277005176 , 0.27821741506486847
0.3132625582184979 , 0.22351748589647125
0.2099989408538027 , 0.2477296041268737
0.2810225591971823 , 0.3281014982939684
0.2673176166785852 , 0.8687603184956106
0.28470703266833347 , 0.22241333839539587
0.24299117871159268 , 0.23396937801272644
0.21596625679060874 , 0.3286895999540955
0.2580409696943486 , 0.21729640431876948
0.23804346711837995 , 0.32554259257606305
0.30620955665024663 , 0.8523900554312336
0.27127823660128164 , 0.21842312142513243
0.22457135275387582 , 0.3310636154261904
0.2714381839739518 , 0.8685165567594293
0.3009027601410594 , 0.23226736779482646
0.21481724453148732 , 0.2757772851908674
0.35171091204763966 , 0.8999779308411596
0.25820062892007783 , 0.24071737591165307
0.29897015580475383 , 0.2723067974225843
0.28694811087153327 , 0.8645793716685706
0.2524401718039057 , 0.3083426178057239
0.26958114547431544 , 0.862095851921695
0.2746249666196809 , 0.2979957419764762
0.28080067335260706 , 0.2316878659758278
